duration,age,performance_score,study_hours,stress_level,activity_type_Cooking,activity_type_Exercise,activity_type_Homework,activity_type_Music,activity_type_Reading,activity_type_Social Media,activity_type_Sports,activity_type_TV,activity_type_Video Games,gender_F,gender_M,location_Community Center,location_Friend's House,location_Gym,location_Home,location_Library,location_Park,interest_level_High,interest_level_Low,interest_level_Medium,parental_support_High,parental_support_Low,parental_support_Medium,peer_influence_Negative,peer_influence_Neutral,peer_influence_Positive
1.4153896e-06,0.99999833,0.9999991,1.1350168e-06,6.105882e-07,5.2968136e-07,1.5235288e-06,1.4969908e-06,0.9999933,0.7977343,2.2476247e-06,0.9999987,0.99999875,0.18198748,0.5087461,0.99999964,0.9999924,0.606924,0.6041785,0.9999964,0.99999917,5.8949e-07,0.99999857,0.9999989,0.9999994,0.99999887,0.9999448,2.154613e-06,0.17977679,0.8907133,0.99999875
2.8245822e-06,0.99999696,0.99999845,2.0401023e-06,1.2184563e-06,1.1755119e-06,3.4287148e-06,2.608394e-06,0.9999881,0.79627097,5.223602e-06,0.99999666,0.9999978,0.18355165,0.50771046,0.99999917,0.99998564,0.60725546,0.60567117,0.99999344,0.9999983,9.805384e-07,0.99999726,0.99999803,0.99999905,0.9999981,0.9999082,3.850142e-06,0.18246804,0.8858784,0.9999974
2.2343338e-06,0.999998,0.99999887,1.7964672e-06,8.946586e-07,7.428415e-07,2.7705871e-06,1.9334693e-06,0.9999902,0.7948712,3.9627625e-06,0.9999975,0.9999983,0.18373266,0.50736856,0.9999994,0.9999886,0.6055379,0.6055136,0.99999446,0.99999857,7.547324e-07,0.99999785,0.9999987,0.9999993,0.9999987,0.99992394,3.342961e-06,0.18333155,0.88449067,0.9999979
6.7293234e-07,0.9999992,0.99999964,5.328906e-07,3.1328196e-07,2.646611e-07,7.1602e-07,6.9973765e-07,0.9999965,0.7982666,1.2121964e-06,0.9999993,0.99999946,0.18149002,0.50925463,0.9999998,0.9999958,0.607165,0.60340655,0.99999833,0.99999964,2.5737967e-07,0.99999934,0.9999995,0.9999997,0.9999995,0.9999615,9.915717e-07,0.17944004,0.8924005,0.99999934
9.967426e-07,0.9999989,0.99999934,8.612805e-07,5.222448e-07,3.914101e-07,1.28991e-06,1.0272435e-06,0.99999475,0.79400575,1.7943663e-06,0.99999887,0.9999991,0.18342896,0.5064507,0.99999976,0.99999386,0.6045288,0.60441643,0.9999976,0.99999934,3.5603415e-07,0.99999905,0.9999992,0.9999996,0.9999992,0.9999503,1.3843676e-06,0.18340454,0.8831313,0.999999
1.8665966e-06,0.99999815,0.99999905,1.4816952e-06,8.213703e-07,6.7328733e-07,2.1362068e-06,1.7120838e-06,0.9999922,0.795202,2.9938244e-06,0.99999803,0.99999857,0.18375094,0.5065887,0.99999946,0.999991,0.6057056,0.60513496,0.9999956,0.99999875,6.261734e-07,0.9999983,0.9999988,0.99999934,0.99999875,0.99993503,2.8204802e-06,0.18284585,0.88419557,0.99999815
1.2301414e-06,0.9999987,0.9999992,1.0499793e-06,5.632178e-07,4.470683e-07,1.6284908e-06,1.2340602e-06,0.9999931,0.79752564,2.2509796e-06,0.99999857,0.99999887,0.1822643,0.50872123,0.99999964,0.99999183,0.6071472,0.60448074,0.99999684,0.99999917,4.5704346e-07,0.99999875,0.99999917,0.9999995,0.9999991,0.99994195,1.9248057e-06,0.1810528,0.8891677,0.9999989
2.4046024e-06,0.9999977,0.9999986,1.8976446e-06,1.015941e-06,8.3203645e-07,3.0538208e-06,2.0708187e-06,0.999989,0.7965797,4.283561e-06,0.9999974,0.999998,0.18315801,0.50825477,0.9999994,0.9999874,0.6072707,0.6051584,0.99999464,0.9999982,8.841235e-07,0.9999979,0.99999845,0.99999905,0.9999985,0.9999178,3.477691e-06,0.18192655,0.8871498,0.9999979
3.2346077e-06,0.99999666,0.9999981,2.3600637e-06,1.5007945e-06,1.2925908e-06,4.2175006e-06,2.7378464e-06,0.99998844,0.7952476,4.672804e-06,0.99999654,0.9999976,0.18376088,0.5070292,0.9999992,0.9999847,0.60599756,0.6049917,0.99999255,0.99999774,1.2236126e-06,0.9999967,0.99999785,0.9999986,0.9999979,0.99990857,4.3929986e-06,0.18289019,0.8839114,0.9999971
3.4403984e-06,0.99999636,0.9999975,2.832197e-06,1.5854026e-06,1.339157e-06,3.832119e-06,3.3483598e-06,0.9999844,0.7957867,5.5890855e-06,0.99999654,0.999997,0.18400416,0.50818944,0.9999991,0.99998075,0.60667324,0.6057211,0.9999929,0.9999978,1.3732184e-06,0.99999654,0.99999756,0.9999984,0.99999756,0.9998923,4.4399862e-06,0.18334886,0.8847111,0.99999666
8.657233e-07,0.9999991,0.9999995,7.7080955e-07,3.880898e-07,3.0146194e-07,1.0969585e-06,8.374953e-07,0.9999956,0.79684126,1.7920986e-06,0.999999,0.9999993,0.18263939,0.50868624,0.99999976,0.9999946,0.6064019,0.60497403,0.9999978,0.9999994,2.923715e-07,0.99999917,0.99999946,0.99999964,0.99999946,0.999957,1.3007065e-06,0.181576,0.88841933,0.9999992
6.890245e-06,0.9999926,0.99999535,5.9708236e-06,3.592861e-06,3.3138379e-06,9.680852e-06,6.623297e-06,0.999974,0.7939923,1.2063047e-05,0.9999919,0.99999374,0.18465343,0.50501275,0.99999774,0.9999719,0.6058936,0.60700357,0.99998456,0.9999952,3.0535675e-06,0.9999927,0.9999952,0.9999969,0.99999475,0.9998527,9.960243e-06,0.18424939,0.88057435,0.99999213
1.7837385e-06,0.9999983,0.9999989,1.4642613e-06,7.8895545e-07,6.489179e-07,2.1797798e-06,1.6555341e-06,0.9999915,0.7961277,3.041901e-06,0.99999815,0.99999845,0.18351185,0.5070192,0.9999996,0.99999,0.6064675,0.60544163,0.99999607,0.99999875,6.908155e-07,0.99999845,0.99999875,0.9999993,0.9999988,0.9999303,2.6078542e-06,0.18201981,0.88610554,0.99999833
5.6639433e-06,0.99999374,0.99999607,5.076059e-06,2.8003788e-06,2.4224498e-06,7.046132e-06,5.785378e-06,0.9999781,0.79443234,9.480734e-06,0.99999464,0.9999948,0.1841106,0.50552535,0.99999833,0.9999707,0.6058589,0.6066968,0.99998903,0.99999624,2.5144343e-06,0.99999446,0.999996,0.9999975,0.9999962,0.9998548,7.5458156e-06,0.18418099,0.8803867,0.9999943
2.5097124e-06,0.99999714,0.99999833,2.3921868e-06,1.3104168e-06,1.0043801e-06,2.9666505e-06,2.6201067e-06,0.99998873,0.7971451,4.7943586e-06,0.9999973,0.99999756,0.18259263,0.50881535,0.99999934,0.999986,0.6068387,0.6049007,0.99999356,0.99999845,1.0175488e-06,0.9999975,0.9999981,0.9999989,0.999998,0.99991655,3.6630665e-06,0.1814009,0.8885648,0.9999976
2.975261e-06,0.999997,0.99999815,2.568285e-06,1.2197445e-06,1.1247598e-06,3.7239465e-06,2.857815e-06,0.9999873,0.79603124,4.6087025e-06,0.9999971,0.9999976,0.18303074,0.50779927,0.99999917,0.9999854,0.60631883,0.6047852,0.9999931,0.99999815,1.0740746e-06,0.99999744,0.999998,0.99999887,0.9999979,0.9999138,3.9731044e-06,0.18214466,0.886317,0.9999971
3.298313e-06,0.9999967,0.99999815,2.4306512e-06,1.4345972e-06,1.2046468e-06,4.0282384e-06,2.854579e-06,0.99998766,0.79575276,5.148571e-06,0.99999666,0.99999744,0.1832915,0.50849116,0.9999991,0.99998474,0.6064431,0.6043551,0.99999267,0.99999774,1.1511329e-06,0.9999969,0.99999803,0.9999988,0.99999785,0.99990845,4.6383952e-06,0.18251692,0.88606113,0.99999726
2.9883504e-06,0.99999714,0.9999984,2.3229318e-06,1.3553805e-06,1.0504491e-06,3.1546924e-06,2.5219151e-06,0.9999899,0.79565763,4.1700237e-06,0.99999744,0.9999978,0.18329087,0.5072273,0.9999993,0.9999874,0.60634565,0.6049832,0.9999933,0.99999785,1.0378378e-06,0.9999972,0.9999982,0.99999887,0.9999981,0.99991816,4.2891406e-06,0.18256462,0.8852528,0.9999975
1.0227431e-05,0.99998826,0.9999928,8.403768e-06,4.86369e-06,4.8720044e-06,1.2956628e-05,1.0876793e-05,0.9999683,0.7929883,1.6434295e-05,0.99998885,0.9999919,0.185837,0.5041471,0.99999624,0.999961,0.6044725,0.6065308,0.99997795,0.999992,4.450508e-06,0.99998957,0.9999931,0.9999951,0.99999243,0.9998145,1.4986439e-05,0.18495701,0.87801594,0.9999888
3.8644775e-06,0.9999957,0.99999696,3.554808e-06,1.7476655e-06,1.5704254e-06,4.4653884e-06,4.229584e-06,0.99998605,0.7955609,6.4793912e-06,0.9999963,0.99999624,0.1837926,0.5067235,0.99999887,0.9999816,0.6064862,0.6063375,0.999992,0.9999976,1.6526285e-06,0.9999962,0.9999971,0.99999815,0.99999726,0.9998976,5.3284107e-06,0.18354157,0.88361865,0.999996
9.56466e-07,0.9999988,0.9999994,8.178264e-07,4.9648514e-07,3.582586e-07,1.2360283e-06,8.9461685e-07,0.9999948,0.79544026,1.996827e-06,0.9999988,0.9999991,0.1831335,0.50821733,0.99999976,0.9999926,0.60643685,0.60487163,0.99999756,0.9999994,3.3772568e-07,0.99999917,0.99999934,0.99999964,0.99999934,0.99994683,1.2923862e-06,0.18272135,0.88648915,0.9999992
1.0386389e-06,0.9999989,0.99999934,8.4961374e-07,4.6755142e-07,3.307163e-07,1.1935782e-06,1.0293195e-06,0.99999505,0.7961797,1.8774763e-06,0.99999905,0.999999,0.18289644,0.507334,0.99999976,0.99999326,0.60636353,0.60568035,0.99999785,0.9999992,3.7079357e-07,0.99999905,0.99999934,0.9999996,0.99999934,0.999948,1.6911774e-06,0.18261248,0.8862174,0.99999917
3.5913265e-06,0.9999968,0.999998,2.7088179e-06,1.5778488e-06,1.2360011e-06,3.784715e-06,3.0555573e-06,0.99998873,0.7950446,5.5038736e-06,0.9999968,0.9999973,0.18385173,0.5076777,0.9999992,0.9999859,0.6059305,0.6050258,0.9999925,0.99999785,1.1866991e-06,0.99999696,0.99999774,0.9999986,0.9999976,0.999912,4.566236e-06,0.18320687,0.88407034,0.99999684
1.7186617e-06,0.9999981,0.999999,1.36098e-06,7.579985e-07,6.336089e-07,2.1783894e-06,1.5325667e-06,0.99999136,0.7974716,3.0384886e-06,0.99999803,0.9999986,0.18236482,0.5091177,0.99999946,0.99999,0.607029,0.6048422,0.9999959,0.9999986,7.1850167e-07,0.9999983,0.9999989,0.9999993,0.9999989,0.99993175,2.7934702e-06,0.18108444,0.88951313,0.99999857
2.664717e-06,0.9999969,0.9999981,2.421272e-06,1.129609e-06,9.271385e-07,2.8760653e-06,2.3049931e-06,0.9999873,0.7961799,4.579056e-06,0.9999975,0.99999774,0.18329817,0.5077402,0.9999993,0.99998444,0.60656965,0.60565656,0.99999446,0.9999985,1.0721352e-06,0.99999756,0.9999982,0.9999988,0.9999981,0.9999078,3.4489956e-06,0.18207216,0.88621724,0.99999785
9.2010777e-07,0.99999905,0.99999946,7.284487e-07,3.8245872e-07,3.1275061e-07,1.0293106e-06,8.703077e-07,0.9999956,0.7966573,1.7267052e-06,0.999999,0.9999993,0.1824754,0.50947344,0.99999976,0.9999944,0.60647035,0.6037325,0.9999978,0.99999934,2.8354268e-07,0.9999991,0.99999946,0.99999964,0.9999994,0.9999543,1.3655487e-06,0.18084884,0.8896509,0.9999991
1.0789843e-05,0.99998885,0.999993,8.982914e-06,5.180447e-06,4.608725e-06,1.4267478e-05,9.700805e-06,0.99996,0.79499304,1.716644e-05,0.99998903,0.99999064,0.18431869,0.505986,0.9999965,0.99995273,0.6063602,0.606353,0.9999779,0.99999225,4.7311237e-06,0.9999897,0.9999932,0.9999954,0.9999922,0.9997972,1.3830551e-05,0.18383929,0.8816073,0.9999901
4.292107e-06,0.99999493,0.99999714,3.5832425e-06,2.1251024e-06,1.7816236e-06,5.4119073e-06,4.578589e-06,0.9999824,0.795028,7.347941e-06,0.9999953,0.99999577,0.18455726,0.5062071,0.99999875,0.99997705,0.6063385,0.6058623,0.99999094,0.9999972,1.7156306e-06,0.9999957,0.99999684,0.99999803,0.99999696,0.99987507,6.0786947e-06,0.18367405,0.88302803,0.999996
2.160141e-06,0.99999756,0.9999987,1.8781352e-06,1.037537e-06,8.848388e-07,3.0082288e-06,2.2335987e-06,0.9999893,0.79569405,4.319595e-06,0.99999756,0.9999981,0.18332857,0.50699097,0.9999993,0.9999883,0.6064111,0.6055757,0.99999446,0.9999983,9.696084e-07,0.9999977,0.9999985,0.999999,0.99999845,0.9999185,3.82233e-06,0.1826202,0.88538945,0.9999978
3.1467778e-06,0.9999967,0.9999979,2.6022917e-06,1.4551626e-06,1.3158568e-06,3.958302e-06,3.384022e-06,0.99998975,0.7956003,5.765836e-06,0.9999967,0.999997,0.18363185,0.50664496,0.99999917,0.9999858,0.60645473,0.6060926,0.9999928,0.99999803,1.3876642e-06,0.99999684,0.99999774,0.9999987,0.9999976,0.99991494,4.7353988e-06,0.18289898,0.88445586,0.999997
1.4805328e-06,0.99999857,0.99999917,1.1551315e-06,5.9360315e-07,5.336927e-07,1.8869557e-06,1.34584e-06,0.9999936,0.7966094,2.5022273e-06,0.9999984,0.99999875,0.18306121,0.5074208,0.99999964,0.9999915,0.6072161,0.60532486,0.99999654,0.99999887,5.9312555e-07,0.9999987,0.99999905,0.99999946,0.99999905,0.99993956,2.2420948e-06,0.18192312,0.8867455,0.9999986
2.2101085e-06,0.9999975,0.9999986,1.7069775e-06,1.089019e-06,8.2543556e-07,2.587989e-06,2.3392422e-06,0.99998915,0.7946951,4.215723e-06,0.99999744,0.9999982,0.18418697,0.50705063,0.99999934,0.9999867,0.60563767,0.604787,0.9999939,0.99999845,8.4094796e-07,0.9999978,0.9999986,0.99999905,0.99999845,0.9999169,3.5123217e-06,0.1830091,0.8840871,0.99999774
3.1750258e-06,0.9999967,0.99999803,2.4397873e-06,1.4360221e-06,1.301261e-06,3.6598822e-06,2.8237607e-06,0.9999876,0.7932721,4.5870593e-06,0.99999666,0.9999977,0.18504207,0.50609195,0.99999905,0.9999863,0.60602176,0.60618687,0.9999921,0.9999978,1.0572421e-06,0.99999714,0.99999785,0.9999987,0.9999978,0.9999127,4.5506163e-06,0.18530141,0.87967926,0.9999969
3.874138e-06,0.99999577,0.99999714,3.51267e-06,1.9911204e-06,1.4637783e-06,4.4297426e-06,3.8907215e-06,0.9999839,0.7953516,5.595651e-06,0.9999963,0.999996,0.18358144,0.50626475,0.9999989,0.9999795,0.6058823,0.60606515,0.9999923,0.9999972,1.8549058e-06,0.9999963,0.9999971,0.9999982,0.9999972,0.9998888,5.325403e-06,0.1834485,0.8833979,0.9999966
6.5259323e-06,0.99999404,0.9999959,5.4731013e-06,3.003897e-06,2.7228402e-06,8.31504e-06,5.8420524e-06,0.9999799,0.7961252,1.04873125e-05,0.999993,0.9999946,0.18386851,0.5075979,0.9999979,0.999975,0.60711753,0.6056132,0.999985,0.9999952,2.8011666e-06,0.9999939,0.99999595,0.99999744,0.99999577,0.9998772,9.471418e-06,0.18260069,0.885136,0.99999386
2.605177e-06,0.9999971,0.9999985,1.9442343e-06,1.1337576e-06,1.0177739e-06,2.9622345e-06,2.4883088e-06,0.9999899,0.7975056,4.191826e-06,0.99999714,0.9999979,0.18278131,0.5080675,0.9999992,0.9999876,0.60752785,0.6054958,0.9999938,0.99999815,9.664502e-07,0.9999975,0.99999833,0.999999,0.99999815,0.99992496,4.054462e-06,0.18170631,0.88881767,0.99999785
1.0621157e-05,0.99998856,0.99999297,8.560424e-06,5.2087826e-06,4.50217e-06,1.3477368e-05,9.911767e-06,0.99996996,0.79394674,1.5747682e-05,0.99998933,0.99999136,0.18505217,0.5055661,0.9999965,0.9999645,0.6055451,0.6065284,0.99997693,0.9999918,4.6071777e-06,0.99998915,0.9999935,0.99999523,0.9999921,0.9998326,1.6565637e-05,0.1844244,0.88018215,0.9999895
1.7894293e-06,0.9999982,0.9999991,1.3377057e-06,7.601833e-07,6.913164e-07,2.4725991e-06,1.7119025e-06,0.99999374,0.79493964,3.203143e-06,0.99999785,0.99999875,0.18353876,0.5074246,0.9999996,0.99999076,0.60607165,0.6049715,0.9999955,0.9999985,5.601473e-07,0.9999982,0.9999989,0.99999934,0.9999991,0.9999367,2.9458665e-06,0.18289983,0.88422734,0.9999984
7.253289e-06,0.99999195,0.9999953,6.1329642e-06,3.5189128e-06,3.4902105e-06,9.22867e-06,7.155699e-06,0.9999755,0.7936994,1.157638e-05,0.9999924,0.9999938,0.18495432,0.5048348,0.99999756,0.9999704,0.6049638,0.60749245,0.99998266,0.9999945,3.2153268e-06,0.99999255,0.9999952,0.99999684,0.99999475,0.99985695,1.1558034e-05,0.18454215,0.8816662,0.9999925
1.0296612e-05,0.9999891,0.9999926,1.0141765e-05,5.3050867e-06,4.465124e-06,1.4138221e-05,1.0151617e-05,0.9999592,0.7920017,1.7435172e-05,0.99998856,0.999991,0.18535018,0.50407046,0.99999636,0.9999548,0.6050675,0.6073506,0.9999741,0.999992,4.8781135e-06,0.9999898,0.9999929,0.99999547,0.9999919,0.99979633,1.5765234e-05,0.1860997,0.8757575,0.9999895
1.7043099e-06,0.9999983,0.9999989,1.6310461e-06,8.009396e-07,6.5179574e-07,2.0042544e-06,1.7868917e-06,0.99999326,0.7978543,3.1857599e-06,0.9999982,0.99999845,0.18248121,0.5085035,0.9999996,0.99999076,0.6070118,0.60554665,0.99999595,0.999999,6.820195e-07,0.99999833,0.9999987,0.99999934,0.9999988,0.9999398,2.3605273e-06,0.18031403,0.8902555,0.9999985
4.0275827e-07,0.9999995,0.99999964,3.9038608e-07,2.3027468e-07,1.5717666e-07,5.616944e-07,4.033287e-07,0.9999975,0.79865575,9.851613e-07,0.9999996,0.9999995,0.18092062,0.5111362,0.9999999,0.9999968,0.6066474,0.60306764,0.999999,0.99999976,1.6324081e-07,0.9999995,0.9999997,0.9999998,0.9999997,0.9999709,6.647203e-07,0.1789968,0.8950231,0.9999996
2.6834555e-06,0.9999973,0.9999983,2.1587223e-06,1.2272659e-06,1.0400374e-06,3.0926396e-06,2.5181034e-06,0.9999893,0.79644114,4.1282506e-06,0.9999973,0.99999756,0.18320289,0.5079116,0.9999993,0.99998677,0.6069305,0.60518104,0.9999943,0.99999845,1.1770229e-06,0.99999756,0.99999803,0.9999989,0.9999981,0.9999181,3.7102775e-06,0.18198383,0.88666546,0.99999756
1.1794916e-06,0.9999986,0.9999992,9.85118e-07,5.0085754e-07,3.6929936e-07,1.300477e-06,1.0937526e-06,0.9999942,0.7964453,2.2223524e-06,0.9999988,0.9999989,0.18265694,0.508006,0.99999976,0.9999914,0.6062875,0.60513794,0.999997,0.9999993,4.477019e-07,0.99999887,0.9999992,0.9999995,0.9999993,0.99994564,1.6832399e-06,0.18195957,0.88726103,0.999999
1.1918357e-06,0.9999988,0.9999992,1.060604e-06,5.5321823e-07,3.8084778e-07,1.2826504e-06,1.0237989e-06,0.9999956,0.7972247,1.9578692e-06,0.99999887,0.9999989,0.18166798,0.5098944,0.9999997,0.99999386,0.60675025,0.6041876,0.9999973,0.9999992,4.1669168e-07,0.9999989,0.9999992,0.9999995,0.9999993,0.99995583,1.6295099e-06,0.1811106,0.8902779,0.999999
1.0271896e-06,0.99999887,0.9999994,8.4414273e-07,4.5357712e-07,3.3843534e-07,1.2702279e-06,9.727427e-07,0.9999951,0.7967437,1.7985003e-06,0.99999887,0.9999991,0.1831411,0.5085119,0.99999976,0.9999933,0.6072177,0.6055138,0.99999744,0.99999934,3.5571617e-07,0.99999905,0.99999934,0.9999996,0.9999994,0.9999487,1.5633142e-06,0.18206513,0.88727,0.9999991
1.5615052e-06,0.99999833,0.99999905,1.2630285e-06,7.2675834e-07,6.07025e-07,2.1729575e-06,1.5136591e-06,0.99999225,0.7976897,2.944055e-06,0.99999815,0.9999985,0.18274441,0.5092513,0.99999964,0.9999893,0.60715914,0.604028,0.99999636,0.99999887,6.3846693e-07,0.99999845,0.9999989,0.99999934,0.99999905,0.9999316,2.6014354e-06,0.18062721,0.89010864,0.9999986
2.7014007e-06,0.9999975,0.99999845,2.329436e-06,1.1607247e-06,8.853098e-07,2.989656e-06,2.5117308e-06,0.9999883,0.7953692,4.3909376e-06,0.99999726,0.99999803,0.18351263,0.50730574,0.9999992,0.99998707,0.60599995,0.60550296,0.99999344,0.9999984,9.949079e-07,0.9999975,0.99999833,0.99999887,0.9999982,0.99991775,4.2942647e-06,0.18314324,0.88492227,0.9999977
1.1547295e-06,0.9999988,0.9999994,8.5070747e-07,4.4362008e-07,4.0094022e-07,1.4806839e-06,9.928576e-07,0.9999949,0.79855824,1.9153572e-06,0.9999987,0.99999917,0.18211876,0.50966597,0.99999964,0.999994,0.6072904,0.6040627,0.99999684,0.99999905,4.0152145e-07,0.9999988,0.9999994,0.9999996,0.9999993,0.99995434,1.935388e-06,0.17996587,0.8920519,0.9999989
4.6815917e-06,0.9999953,0.9999974,3.4623722e-06,2.0472435e-06,1.8595446e-06,5.552465e-06,4.3458913e-06,0.9999852,0.79675376,7.058063e-06,0.9999955,0.9999964,0.18336496,0.5077555,0.99999875,0.9999802,0.6066427,0.6052128,0.99998957,0.9999966,1.8090745e-06,0.9999951,0.99999714,0.99999815,0.9999969,0.9998936,7.315722e-06,0.18205725,0.886458,0.99999565
2.0276343e-06,0.999998,0.99999887,1.510151e-06,8.1189313e-07,6.912004e-07,2.3897449e-06,1.7674773e-06,0.99999124,0.796801,3.2393214e-06,0.999998,0.9999984,0.18248579,0.5087881,0.9999995,0.9999889,0.6070341,0.60415596,0.99999565,0.9999987,7.6829446e-07,0.99999815,0.99999875,0.9999992,0.9999987,0.9999277,2.7107767e-06,0.18119636,0.88856167,0.9999982
3.0223823e-06,0.99999666,0.999998,2.764593e-06,1.4948794e-06,1.250411e-06,3.999022e-06,2.9675193e-06,0.9999877,0.7957723,5.6750596e-06,0.9999967,0.9999973,0.1840039,0.5078039,0.999999,0.99998283,0.60665977,0.6055393,0.9999929,0.9999976,1.2334483e-06,0.99999696,0.999998,0.99999875,0.9999981,0.9999053,4.4109997e-06,0.1828126,0.88472664,0.99999696
2.0602133e-06,0.99999803,0.9999989,1.6114075e-06,8.940889e-07,7.375951e-07,2.7775477e-06,1.8327975e-06,0.9999913,0.79525155,4.088616e-06,0.9999976,0.9999984,0.18381284,0.5075147,0.9999994,0.999989,0.60551465,0.60441947,0.9999945,0.99999857,7.6075554e-07,0.9999979,0.9999988,0.9999992,0.99999875,0.9999272,3.0423564e-06,0.18278988,0.88478523,0.999998
9.030085e-07,0.999999,0.99999946,6.860713e-07,4.435156e-07,3.1545224e-07,1.2407381e-06,8.1954715e-07,0.9999955,0.7954462,1.8305022e-06,0.99999887,0.9999992,0.18263337,0.50900453,0.99999976,0.9999939,0.6056518,0.60456693,0.9999978,0.9999992,2.9353933e-07,0.99999917,0.9999994,0.99999964,0.99999946,0.99995315,1.3169804e-06,0.18247215,0.8871386,0.99999917
2.0855261e-06,0.9999976,0.9999985,1.8112445e-06,9.025135e-07,7.319137e-07,2.1953263e-06,2.0222349e-06,0.99999154,0.7968524,3.5233052e-06,0.99999803,0.9999981,0.18306178,0.50822973,0.9999994,0.9999898,0.6072835,0.60538423,0.99999565,0.99999875,9.010343e-07,0.9999979,0.99999857,0.99999905,0.99999857,0.99993104,3.0770768e-06,0.18188904,0.88772553,0.9999979
1.2770578e-06,0.99999845,0.99999917,1.1315195e-06,6.60535e-07,5.300639e-07,1.710902e-06,1.1683712e-06,0.99999446,0.7960091,2.3028354e-06,0.99999857,0.99999887,0.1827556,0.5078292,0.99999964,0.99999166,0.60655,0.60485387,0.99999696,0.99999905,4.649183e-07,0.9999988,0.9999991,0.99999946,0.99999917,0.9999437,1.8119251e-06,0.18258801,0.8865455,0.99999875
2.3019659e-06,0.99999785,0.9999986,1.8790041e-06,9.520005e-07,8.1127706e-07,2.7240583e-06,2.1054461e-06,0.99998957,0.79734004,3.4722725e-06,0.99999756,0.99999815,0.18286666,0.507987,0.99999934,0.9999885,0.60702384,0.604808,0.99999434,0.9999984,9.808181e-07,0.9999979,0.99999845,0.9999991,0.9999984,0.9999276,3.2068506e-06,0.18149288,0.8883641,0.999998
8.949795e-07,0.999999,0.9999995,7.1049396e-07,4.0644514e-07,3.3261216e-07,1.1789192e-06,9.441705e-07,0.999995,0.79776484,1.6209466e-06,0.99999887,0.9999992,0.18204857,0.51002216,0.9999997,0.99999434,0.6073661,0.6033398,0.9999973,0.9999993,3.4562686e-07,0.9999991,0.9999994,0.99999964,0.9999994,0.9999558,1.7009309e-06,0.18006872,0.89160216,0.9999991
9.817314e-07,0.99999905,0.99999946,7.792703e-07,3.9681484e-07,3.4939998e-07,1.1010796e-06,9.0195164e-07,0.9999963,0.7975448,1.627404e-06,0.9999991,0.9999993,0.18267758,0.50946444,0.99999976,0.9999946,0.6075045,0.603952,0.9999976,0.9999994,3.2760795e-07,0.9999992,0.9999994,0.99999964,0.9999994,0.99995744,1.3831641e-06,0.18065426,0.8905667,0.99999917
2.1961137e-06,0.9999977,0.99999845,1.8990114e-06,9.4608765e-07,8.789775e-07,2.5820257e-06,2.3352482e-06,0.9999908,0.7968001,3.4467596e-06,0.9999978,0.99999785,0.18290201,0.5068883,0.99999934,0.9999898,0.60674536,0.6055647,0.9999954,0.9999986,1.0341506e-06,0.99999803,0.9999983,0.9999991,0.9999983,0.99992925,3.3068986e-06,0.18154791,0.8873276,0.9999978
1.8106624e-06,0.9999982,0.99999875,1.5153157e-06,8.1689643e-07,6.07475e-07,1.872791e-06,1.8767888e-06,0.9999937,0.796051,3.0372169e-06,0.99999833,0.9999984,0.1826685,0.5074154,0.9999996,0.99999166,0.6059238,0.6048154,0.999996,0.99999905,6.668219e-07,0.9999984,0.99999887,0.9999992,0.99999875,0.9999412,2.5106676e-06,0.18135104,0.887793,0.99999815
4.6613477e-06,0.9999948,0.99999666,4.2829074e-06,2.32738e-06,2.066451e-06,6.576062e-06,4.2296165e-06,0.99998295,0.7960668,7.652308e-06,0.99999493,0.999996,0.18374352,0.5073157,0.9999984,0.99997944,0.6072478,0.60542226,0.9999894,0.999996,2.2689956e-06,0.99999547,0.99999666,0.99999785,0.99999666,0.9998924,7.048612e-06,0.1821864,0.88501346,0.99999523
1.3107442e-05,0.9999869,0.9999915,1.0945229e-05,6.125669e-06,5.336048e-06,1.4153209e-05,1.22929205e-05,0.99996614,0.79207957,1.8222483e-05,0.99998933,0.99998885,0.18539874,0.50416744,0.99999624,0.9999556,0.6046587,0.60805833,0.99997514,0.99999094,5.5116893e-06,0.99998766,0.9999914,0.9999941,0.99999064,0.9998035,1.6917687e-05,0.18568861,0.87771523,0.9999885
3.038787e-06,0.99999654,0.9999979,2.4825656e-06,1.3050466e-06,1.0869862e-06,3.2667926e-06,2.9175644e-06,0.9999883,0.79487264,5.239173e-06,0.9999969,0.99999744,0.18403195,0.5062329,0.99999905,0.999984,0.60582805,0.6063652,0.9999929,0.9999979,1.241594e-06,0.99999714,0.9999981,0.9999986,0.9999979,0.9999111,4.682565e-06,0.18354453,0.88297313,0.9999974
2.3769935e-06,0.99999756,0.99999845,2.10546e-06,1.1346445e-06,9.080709e-07,2.7542535e-06,2.396658e-06,0.9999909,0.79550695,3.927318e-06,0.99999774,0.999998,0.18332867,0.50727314,0.99999934,0.9999871,0.60628617,0.60527873,0.9999942,0.9999984,9.046437e-07,0.9999977,0.9999984,0.999999,0.99999833,0.9999207,3.5476553e-06,0.18252307,0.88542235,0.9999976
